Id,SaveChapter,NextLv,ChapterState,JumpMark,Speaker ID,SpeakerName(Add),SpeakerPosition,isChoiceLoop,choiceKeyaPath,choiceKeyNeed,DialogueMode,BGFile,BG Image,Fade,Body,Head,Expression,Add Item,Del Item Path,Del Item,BGM File,Voice File,Voice Name,SFx File,Vibrate,CGFile,CG,DialogueBoxOnOff,Animation,ImgEffect,PropName,PropAnim,Mode,Investivation Label,Call Function,Call Function2,Road1,Road2,Road3,Main menu
4703,Chapter24,-1,0,-1,800,Narration,NoShow,,,,Default,Video,SingSideVideo,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
4704,Chapter24,-1,0,4709,1,LeeSing,NoShow,,,,Default,Video,SingSideVideo,0,,,,,,,,李誠,0933,,0,,,1,,,,,,,,,,,,
4705,Chapter24,-1,0,4707,25,IpYan,NoShow,,,,Default,ChengWing2,BinZiSuperHappy,0,,,,,,,,葉忻,0406,,0,,,1,,,,,,,,,,,,
4706,Chapter24,-1,0,4707,0,,NoShow,,,,Default,ChengWing2,BinZiSuperHappy,0,,,,,,,,,,,0,,,0,,,,,QTEGame,FakeArgueQTEGame3,,,4707,4707,,
4707,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,ChengWing2,BinZiSuperHappy,0,,,,,,,,葉忻,0407,,0,,,1,,,,,,,,,,,,
4708,Chapter24,-1,0,-1,1,LeeSing,NoShow,,,,Default,ChengWing2,BinZiSuperHappy,0,,,,,,,,李誠,0934,,0,,,1,,,,,,,,,,,,
4709,Chapter24,-1,0,-1,9,KwanHaNam,NoShow,,,,Default,ChengWing2,BinZiSuperHappy,0,,,,,,,,關夏藍,0266,,0,,,1,,,,,,,,,,,,
4710,Chapter24,-1,0,-1,8,LeeDoYin,NoShow,,,,Default,ChengWing2,BinZiSuperHappy,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
4711,Chapter24,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,BinZiSuperHappy,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
4712,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,ChengWing2,BinZiSuperHappy,0,,,,,,,,葉忻,0408,,0,,,1,,,,,,,,,,,,
4713,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,ChengWing2,BinZiSuperHappy,0,,,,,,,,葉忻,0409,,0,,,1,,,,,,,,,,,,
4714,Chapter24,-1,0,-1,1,LeeSing,NoShow,,,,Default,Video,SingSurpriseZomOut,0,,,,,,,,李誠,0935,,0,,,1,,,,,,,,,,,,
4715,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,Video,SingSurpriseZomOut,0,,,,,,,,葉忻,0410,,0,,,1,,,,,,,,,,,,
4716,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,Video,SingSurpriseZomOut,0,,,,,,,,葉忻,0411,,0,,,1,,,,,,,,,,,,
4717,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,Video,SingSurpriseZomOut,0,,,,,,,,葉忻,0412,,0,,,1,,,,,,,,,,,,
4718,Chapter24,-1,0,-1,800,Narration,NoShow,,,,Default,Video,SingSurpriseZomOut,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
4719,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,ChengWing2,BinZiBigHead,0,,,,,,,,葉忻,0413,,0,,,1,,,,,,,,,,,,
4720,Chapter24,-1,0,4721,0,,NoShow,,,,Default,ChengWing2,BinZiBigHead,0,,,,,,,,,,,0,,,0,,,,,QTEGame,FakeArgueQTEGame4,,,4721,4721,,
4721,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,ChengWing2,BinZiBigHead,0,,,,,,,,葉忻,0414,,0,,,1,,,,,,,,,,,,
4722,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,ChengWing2,BinZiSuperHappy,0,,,,,,,,葉忻,0415,,0,,,1,,,,,,,,,,,,
4723,Chapter24,-1,0,4725,0,,NoShow,,,,Default,Video,BFSBVideo,0,,,,,,,,,,,0,,,0,,,,,CountTimeQuestionGame,CountTimeQuestionGame,,,4725,,4726,
4724,Chapter24,-1,0,4725,997,Choice1,NoShow,,,,Default,ChengWing2,BinZiSuperHappy,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
4725,Chapter24,-1,0,4728,1,LeeSing,NoShow,,,,Default,ChengWing2,SingFirmEye,0,,,,,,,,李誠,0937,,0,,,1,,,,,,,DecuctMarksFunction(1),,,,,
4726,Chapter24,-1,0,4728,1,LeeSing,NoShow,,,,Default,Video,SingFrontNoSayVideo,0,,,,,,,,李誠,0936,,0,,,1,,,,,,,DecuctMarksFunction(-1),,,,,
4727,Chapter24,-1,0,4728,0,,NoShow,,,,Default,Video,SingFrontNoSayVideo,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
4728,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,Video,BinZiSurpriseVideo,0,,,,,,,,葉忻,0416,,0,,,1,,,,,,,,,,,,
4729,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,Video,BinZiSurpriseVideo,0,,,,,,,,葉忻,0417,,0,,,1,,,,,,,,,,,,
4730,Chapter24,-1,0,-1,1,LeeSing,NoShow,,,,Default,Video,SingSadVideo,0,,,,,,,,李誠,0938,,0,,,1,,,,,,,,,,,,
4731,Chapter24,-1,0,-1,1,LeeSing,NoShow,,,,Default,Video,SingSadVideo,0,,,,,,,,李誠,0939,,0,,,1,,,,,,,,,,,,
4732,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,Video,BinZiBackZoomOutVideo,0,,,,,,,,葉忻,0418,,0,,,1,,,,,,,,,,,,
4733,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,Video,BinZiBackZoomOutVideo,0,,,,,,,,葉忻,0419,,0,,,1,,,,,,,,,,,,
4734,Chapter24,-1,0,4735,0,,NoShow,,,,Default,Video,BinZiBackZoomOutVideo,0,,,,,,,,,,,0,,,0,,,,,QTEGame,FakeArgueQTEGame5,,,4735,4735,,
4735,Chapter24,-1,0,-1,800,Narration,NoShow,,,,Default,Video,BinZiBackZoomOutVideo,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
4736,Chapter24,-1,0,-1,1,LeeSing,NoShow,,,,Default,ChengWing2,SingMouth,0,,,,,,,,李誠,0940,,0,,,1,,,,,,,,,,,,
4737,Chapter24,-1,0,-1,1,LeeSing,NoShow,,,,Default,ChengWing2,SingMouth,0,,,,,,,,李誠,0941,,0,,,1,,,,,,,,,,,,
4738,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,ChengWing2,SingMouth,0,,,,,,,,葉忻,0420,,0,,,1,,,,,,,,,,,,
4739,Chapter24,-1,0,-1,1,LeeSing,NoShow,,,,Default,ChengWing2,SingMouth,0,,,,,,,,李誠,0942,,0,,,1,,,,,,,,,,,,
4740,Chapter24,-1,0,-1,1,LeeSing,NoShow,,,,Default,ChengWing2,SingFirmEye,0,,,,,,,,李誠,0943,,0,,,1,,,,,,,,,,,,
4741,Chapter24,-1,0,-1,1,LeeSing,NoShow,,,,Default,ChengWing2,SingFirmEye,0,,,,,,,,李誠,0944,,0,,,1,,,,,,,,,,,,
4742,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,ChengWing2,BinZiHateFace,0,,,,,,,,葉忻,0421,,0,,,1,,,,,,,,,,,,
4743,Chapter24,-1,0,-1,1,LeeSing,NoShow,,,,Default,ChengWing2,BinZiHateFace,0,,,,,,,,李誠,0945,,0,,,1,,,,,,,,,,,,
4744,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,ChengWing2,BinZiHateFace,0,,,,,,,,葉忻,0422,,0,,,1,,,,,,,,,,,,
4745,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,ChengWing2,BinZiHateFace,0,,,,,,,,葉忻,0423,,0,,,1,,,,,,,,,,,,
4746,Chapter24,-1,0,-1,1,LeeSing,NoShow,,,,Default,Video,BFSBVideo,0,,,,,,,,李誠,0945B,,0,,,1,,,,,,,,,,,,
4747,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,Video,BFSBVideo,0,,,,,,,,葉忻,0425,,0,,,1,,,,,,,,,,,,
4748,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,Video,BFSBVideo,0,,,,,,,,葉忻,0426,,0,,,1,,,,,,,,,,,,
4749,Chapter24,-1,0,4750,0,,NoShow,,,,Default,Video,BFSBVideo,0,,,,,,,,,,,0,,,0,,,,,QTEGame,FakeArgueQTEGame6,,,4750,4750,,
4750,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,Video,BFSBVideo,0,,,,,,,,葉忻,0427,,0,,,1,,,,,,,,,,,,
4751,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,Video,BFSBVideo,0,,,,,,,,葉忻,0428,,0,,,1,,,,,,,,,,,,
4752,Chapter24,-1,0,-1,1,LeeSing,NoShow,,,,Default,Video,BFSBVideo,0,,,,,,,,李誠,0946,,0,,,1,,,,,,,,,,,,
4753,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,Video,BFSBVideo,0,,,,,,,,葉忻,0429,,0,,,1,,,,,,,,,,,,
4754,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,Video,BinZiTouchFaceVideo,0,,,,,,,,葉忻,0430,,0,,,1,,,,,,,CountMark(),,4755,4948,,
4755,Chapter24,-1,0,4756,0,,NoShow,,,,Default,Video,SmokeVideo,1,,,,,,,,,,,0,,,0,,,,,TapGame,FakeArgueTapGame1,,,,,,
4756,Chapter24,-1,0,-1,1,LeeSing,NoShow,,,,Default,Video,SingScreamVideo,0,,,,,,,,李誠,0947B,,0,,,1,,,,,,,,,,,,
4757,Chapter24,-1,0,-1,0,,NoShow,,,,Default,Video,SingScreamVideo,0,,,,,,,,,,,0,,,0,ArgueSuccess,ArgueSuccess,,,,,,,,,,
4758,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,Video,BinZiTouchFaceVideo,1,,,,,,,,葉忻,0431,,0,,,1,,,,,,,,,,,,
4759,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,Video,BinZiTouchFaceVideo,0,,,,,,,,葉忻,0432,,0,,,1,,,,,,,,,,,,
4760,Chapter24,-1,0,-1,25,IpYan,NoShow,,,,Default,Video,BinZiCrazyVideo,0,,,,,,,,葉忻,0433,,0,,,1,,,,,,,,,,,,
4761,Chapter24,-1,0,4991,800,Narration,NoShow,,,,Default,Video,BinZiCrazyVideo,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
4762,Chapter9,-1,0,-1,4,LaiMeiWai,NoShow,,,,Default,ChengWing2,Apartment212_009,0,,,,,,,Stop,賴美惠,0053,,1,,,1,,MeiKillSing,,,,,,,,,,
4763,Chapter9,-1,0,-1,0,,NoShow,,,,Default,Share,Black,0,,,,,,,,,,Sword Stab,0,,,0,MeiKillSingWithBlood,MeiKillSingWithBlood,,,,,,,,,,
4764,Chapter9,-1,0,-1,1,LeeSing,NoShow,,,,Default,Share,Black,0,,,,,,,,李誠,0949,BodyFall,0,,,1,,MeiKillSingWithBlood,,,,,,,,,,
4765,Chapter9,-1,0,-1,0,,NoShow,,,,Default,Share,Black,0,,,,,,,BGM_Sad,,,,0,,,0,MeiKillSingWithBloodFadeToBlack,MeiKillSingWithBlood,,,,,,,,,,
4766,Chapter9,-1,0,-1,900,EndText,NoShow,,,,Default,Share,Black,0,,,,,,,,李誠,0950,,0,,,1,,TransparentBlack,,,,,,,,,,
4767,Chapter9,-1,0,-1,900,EndText,NoShow,,,,Default,Share,Black,0,,,,,,,,李誠,0951,,0,,,1,,TransparentBlack,,,,,,,,,,
4768,Chapter9,-1,0,-1,900,EndText,NoShow,,,,Default,Share,Black,0,,,,,,,,李誠,0952,,0,,,1,,TransparentBlack,,,,,,,,,,
4769,Chapter9,-1,0,-1,900,EndText,NoShow,,,,Default,Share,Black,0,,,,,,,,李誠,0953,,0,,,1,,TransparentBlack,,,,,,,,,,
4770,Chapter9,-1,0,-1,900,EndText,NoShow,,,,Default,Share,Black,0,,,,,,,,李誠,0954,,0,,,1,,TransparentBlack,,,,,,,,,,
4771,Chapter9,-1,0,-1,900,EndText,NoShow,,,,Default,Share,Black,0,,,,,,,,李誠,0955,,0,,,1,,TransparentBlack,,,,,,,,,,
4772,Chapter9,-1,0,-1,900,EndText,NoShow,,,,Default,Share,Black,0,,,,,,,,李誠,0956,,0,,,1,,TransparentBlack,,,,,,,,,,
4773,Chapter9,-1,0,-1,900,EndText,NoShow,,,,Default,Share,Black,0,,,,,,,,李誠,0957,,0,,,1,,TransparentBlack,,,,,,,,,,
4774,Chapter9,-1,0,-1,900,EndText,NoShow,,,,Default,Share,Black,0,,,,,,,,李誠,0958,,0,,,1,,TransparentBlack,,,,,,,,,,
4775,Chapter9,-1,0,-1,900,EndText,NoShow,,,,Default,Share,Black,0,,,,,,,,李誠,0959,,0,,,1,,TransparentBlack,,,,,,,,,,
4776,Chapter9,-1,0,-1,900,EndText,NoShow,,,,Default,Share,Black,0,,,,,,,,李誠,0960,,0,,,1,,TransparentBlack,,,,,,,,,,
4777,Chapter9,-1,0,-1,900,EndText,NoShow,,,,Default,Share,Black,0,,,,,,,,李誠,0961,,0,,,1,,TransparentBlack,,,,,,,,,,
4778,Chapter9,-1,0,-1,900,EndText,NoShow,,,,Default,Share,Black,0,,,,,,,,李誠,0962,,0,,,1,,TransparentBlack,,,,,,,,,,
4779,Chapter9,-1,0,-1,800,Narration,NoShow,,,,Default,Share,Black,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
4780,Chapter9,-1,0,-1,0,Voice,NoShow,,,,Default,Share,Black,1,,,,,,,,8句以下,0106,,0,,,1,,,,,,,,,,,,
4781,Chapter9,-1,0,-1,1,LeeSing,NoShow,,,,Default,Share,Black,0,,,,,,,,李誠,0963,,0,,,1,,,,,,,,,,,,
4782,Chapter9,-1,0,-1,0,Voice,NoShow,,,,Default,Share,Black,0,,,,,,,,8句以下,0107,,0,,,1,,,,,,,,,,,,
4783,Chapter9,-1,0,-1,1,LeeSing,NoShow,,,,Default,Share,Black,0,,,,,,,,李誠,0964,,0,,,1,,,,,,,,,,,,
4784,Chapter9,-1,0,-1,0,,NoShow,,,,Default,Share,Black,0,,,,,,,,,,,0,,,0,SingDeadTingAppearFadeIn,SingDeadTingAppear,,,,,,,,,,
4785,Chapter9,-1,0,-1,0,Voice,NoShow,,,,Default,Share,Black,0,,,,,,,,8句以下,0108,,0,,,1,,SingDeadTingAppear,,,,,,,,,,
4786,Chapter9,-1,0,-1,1,LeeSing,NoShow,,,,Default,Share,Black,0,,,,,,,,李誠,0965,,0,,,1,,SingDeadTingAppear,,,,,,,,,,
4787,Chapter9,-1,0,-1,0,,NoShow,,,,Default,Share,Black,0,,,,,,,,,,,0,,,0,SingDeadAlvisAppearFadeIn,SingDeadAlvisAppear,,,,,,,,,,
4788,Chapter9,-1,0,-1,0,Voice,NoShow,,,,Default,Share,Black,0,,,,,,,,8句以下,0109,,0,,,1,,SingDeadAlvisAppear,,,,,,,,,,
4789,Chapter9,-1,0,-1,0,Voice,NoShow,,,,Default,Share,Black,0,,,,,,,,8句以下,0110,,0,,,1,,SingDeadAlvisAppear,,,,,,,,,,
4790,Chapter9,-1,0,-1,0,,NoShow,,,,Default,Share,Black,0,,,,,,,,,,,0,,,0,SingDeadSingAppearFadeIn,SingDeadSingAppear,,,,,,,,,,
4791,Chapter9,-1,0,-1,0,Voice,NoShow,,,,Default,Share,Black,0,,,,,,,,8句以下,0111,,0,,,1,,SingDeadSingAppear,,,,,,,,,,
4792,Chapter9,-1,0,-1,0,Voice,NoShow,,,,Default,Share,Black,0,,,,,,,,8句以下,0112,,0,,,1,,SingDeadSingAppear,,,,,,,,,,
4793,Chapter9,-1,0,-1,0,Voice,NoShow,,,,Default,Share,Black,0,,,,,,,,8句以下,0113,,0,,,1,,SingDeadSingAppear,,,,,,,,,,
4794,Chapter9,-1,0,-1,0,Voice,NoShow,,,,Default,Share,Black,0,,,,,,,,8句以下,0114,,0,,,1,,SingDeadSingAppear,,,,,,,,,,
4795,Chapter9,-1,0,-1,1,LeeSing,NoShow,,,,Default,Share,Black,0,,,,,,,,李誠,0966,,0,,,1,,SingDeadSingAppear,,,,,,,,,,
4796,Chapter9,-1,0,-1,0,,NoShow,,,,Default,Share,Black,0,,,,,,,,,,,0,,,0,SingDeadAllFadeOut,SingDeadSingAppear,,,,,,,,,,
4797,Chapter9,-1,0,-1,0,Voice,NoShow,,,,Default,ChengWing2,DoorInBlack,0,,,,,,,,石妍,0093,,0,,,1,,,,,,,,,,,,
4798,Chapter9,-1,0,-1,0,Voice,NoShow,,,,Default,ChengWing2,DoorInBlack,0,,,,,,,,石妍,0094,,0,,,1,,,,,,,,,,,,
4799,Chapter9,-1,0,4801,800,Narration,NoShow,,,,Default,ChengWing2,DoorInBlack,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
4800,Chapter9,-1,0,-1,0,,NoShow,,,,Default,ChengWing2,DoorInBlack,0,,,,,,,,,,,0,,,1,,Fog,,,,,,,,,,
4801,Chapter9,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,DoorInBlack,0,,,,,,,,,,,0,,,1,,Fog,,,,,,,,,,
4802,Chapter9,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,DoorInBlack,0,,,,,,,,,,,0,,,1,,Fog,,,,,,,,,,
4803,Chapter9,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,DoorInBlack,0,,,,,,,,,,,0,,,1,,Fog,,,,,,,,,,
4804,End1,-1,-2,-1,0,,NoShow,,,,Default,ChengWing2,DoorInBlack,0,,,,,,,,,,,0,,,1,,Fog,,,,,,,,,,
4805,Chapter16,-1,0,-1,1,LeeSing,NoShow,,,,SmallIconBox,ChengWing2,BinZiMemoryHome2_004,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Fierce,,,,都市傳說-追擊BGM  200,李誠,,,1,,,1,,,,,,,,,,,,
4806,Chapter16,-1,0,-1,1,LeeSing,NoShow,,,,SmallIconBox,ChengWing2,BinZiMemoryHome2_004,0,Sing_Body_Normal,Sing_Head_Normal,Sing_Expression_Fierce,,,,,李誠,,,1,,,1,,,,,,,,,,,,
4807,Chapter16,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,BinZiMemoryHome2_004,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
4808,Chapter16,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,binzi_crazy_test,1,,,,,,,,,,binzi_longscream,0,,,1,BinZiCrazy,BinZiCrazy,,,,,,,,,,
4809,Chapter16,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,binzi_crazy_test,0,,,,,,,,,,,0,,,1,,BinZiCrazy,,,,,,,,,,
4810,Chapter16,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,braid,0,,,,,,,,,,long whooshes,0,,,1,,,,,,,,,,,,
4811,Chapter16,-1,0,-1,0,,NoShow,,,,Default,ChengWing2,BinZiMemoryHome2_004,1,,,,,,,,,,,0,,,0,OnMemoryDeadVideo,OnMemoryDeadVideo,,,,,,,,,,
4812,Chapter16,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,BinZiMemoryHome2_004,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
4813,Chapter16,-1,0,-1,0,,NoShow,,,,Default,ChengWing2,BinZiMemoryHome2_004,1,,,,,,,,,,,0,,,0,CollapseVideo,OnDeadCollapseVideo,,,,,,,,,,
4814,Chapter16,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor1_003,1,,,,,,,懸疑2-2加重,,,,0,,,1,,,,,,,,,,,,
4815,Chapter16,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor1_003,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
4816,Chapter16,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor6_015,1,,,,,,,,,,sing_scream,0,,,1,SingScream,SingScream,,,,,,,,,,
4817,Chapter16,-1,0,-1,1,LeeSing,Left,,,,Default,ChengWing2,Floor6_015,0,SingGhost_Body_Normal,SingGhost_Head_Normal,SingGhost_Expression_Normal,,,,,李誠,,,1,,,1,,SingScream,,,,,,,,,,
4818,Chapter16,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Floor6_015,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Shock,,,,,關夏藍,0267,,0,,,1,,SingScream,,,,,,,,,,
4819,Chapter16,-1,0,-1,8,LeeDoYin,Left,,,,Default,ChengWing2,Floor6_015,0,To_Body_ToC,To_Head_Normal,To_Expression_Surprise,,,,,李道言,0220,,0,,,1,,SingScream,,,,,,,,,,
4820,Chapter16,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Floor6_015,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Angry,,,,,關夏藍,0268,,1,,,1,,SingScream,,,,,,,,,,
4821,Chapter16,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor6_015,0,,,,,,,,,,,0,,,1,,SingScream,,,,,,,,,,
4822,Chapter16,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,sing_hair,1,,,,,,,,,,stageclear,0,,,1,,,,,,,,,,,,
4823,Chapter16,-1,0,-1,8,LeeDoYin,NoShow,,,,SmallIconBox,ChengWing2,sing_hair,0,To_Body_ToC,To_Head_Normal,To_Expression_Angry,,,,,李道言,0221,,0,,,1,,,,,,,,,,,,
4824,Chapter16,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor1_004,1,,,,,,,,,,,0,,,1,,,,,,,,,,,,
4825,Chapter16,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor1_004,0,,,,,,,,,,ghost-scream-ver-3,0,,,1,,,,,,,,,,,,
4826,Chapter16,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Floor1_004,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Shock,,,,,關夏藍,0269,,1,,,1,,,,,,,,,,,,
4827,Chapter16,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor1_004,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
4828,Chapter16,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Floor1_004,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Shock,,,,,關夏藍,0270,,0,,,1,,,,,,,,,,,,
4829,Chapter16,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor1_004,0,,,,,,,,,,chain2,0,,,1,,,,,,,,,,,,
4830,Chapter16,-1,0,-1,8,LeeDoYin,Left,,,,Default,ChengWing2,Floor1_004,0,To_Body_ToC,To_Head_Normal,To_Expression_Angry,,,,,李道言,0222,,0,,,1,,,,,,,,,,,,
4831,Chapter16,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Floor1_004,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Angry,,,,,關夏藍,0271,,1,,,1,,,,,,,,,,,,
4832,Chapter16,-1,0,-1,8,LeeDoYin,Left,,,,Default,ChengWing2,Floor1_004,0,To_Body_ToC,To_Head_Normal,To_Expression_Angry,,,,,李道言,0223,,0,,,1,,,,,,,,,,,,
4833,Chapter16,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,Floor1_004,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
4834,Chapter16,-1,0,-1,8,LeeDoYin,Left,,,,Default,ChengWing2,Floor1_004,0,To_Body_ToC,To_Head_Normal,To_Expression_Angry,,,,,李道言,0224,,0,,,1,,,,,,,,,,,,
4835,Chapter16,-1,0,-1,9,KwanHaNam,Right,,,,Default,ChengWing2,Floor1_004,0,Nam_Body_Normal,Nam_Head_Normal,Nam_Expression_Shock,,,,,關夏藍,0272,,0,,,1,,,,,,,,,,,,
4836,Chapter16,-1,0,-1,25,BraidGirl,NoShow,,,,Default,ChengWing2,Floor1_004,0,,,,,,,,葉忻,0612,,1,,,1,,,,,,,,,,,,
4837,Chapter16,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,binziFullPower,1,,,,,,,,,,,0,,,1,,,,,,,,,,,,
4838,Chapter16,-1,0,-1,25,BraidGirl,NoShow,,,,Default,ChengWing2,binziFullPower,0,,,,,,,,葉忻,0613,,0,,,1,,,,,,,,,,,,
4839,Chapter16,-1,0,-1,25,BraidGirl,NoShow,,,,Default,ChengWing2,binziFullPower,0,,,,,,,,葉忻,0614,,0,,,1,,,,,,,,,,,,
4840,Chapter16,-1,0,-1,800,Narration,NoShow,,,,Default,Share,Black,1,,,,,,,,,,bothScream,0,,,1,,,,,,,,,,,,
4841,Chapter16,-1,0,-1,900,EndText,NoShow,,,,Default,ChengWing2,End2BG,1,,,,,,,BGM_Sad,,,,0,,,1,,TransparentBlack,,,,,,,,,,
4842,Chapter16,-1,0,-1,900,EndText,NoShow,,,,Default,ChengWing2,End2BG,0,,,,,,,,,,,0,,,1,,TransparentBlack,,,,,,,,,,
4843,Chapter16,-1,0,-1,900,EndText,NoShow,,,,Default,ChengWing2,End2BG,0,,,,,,,,,,,0,,,1,,TransparentBlack,,,,,,,,,,
4844,Chapter16,-1,0,-1,900,EndText,NoShow,,,,Default,ChengWing2,End2BG,0,,,,,,,,,,,0,,,1,,TransparentBlack,,,,,,,,,,
4845,Chapter16,-1,0,-1,900,EndText,NoShow,,,,Default,ChengWing2,End2BG,0,,,,,,,,,,,0,,,1,,TransparentBlack,,,,,,,,,,
4846,Chapter16,-1,0,-1,900,EndText,NoShow,,,,Default,ChengWing2,End2BG,0,,,,,,,,,,,0,,,1,,TransparentBlack,,,,,,,,,,
4847,Chapter16,-1,0,-1,800,Narration,NoShow,,,,Default,ChengWing2,End2BG,0,,,,,,,,,,,0,,,1,,,,,,,,,,,,
4848,End2,-1,-2,-1,0,,NoShow,,,,Default,ChengWing2,End2BG,0,,,,,,,,,,Horror Stab Soundscape,0,,,1,,,,,,,,,,,,
4849,Chapter18,-1,0,-1,1,LeeSing,NoShow,,,,Default,ChengWing2,Floor6_015,1,SingGhost_Body_Normal,SingGhost_Head_Normal,SingGhost_Expression_Normal,,,,BGM_緊張,李誠,0967,sing_scream,1,,,1,SingScream,SingScream,,,,,,,,,,
4850,Chapter18,-1,0,-1,1,LeeSing,NoShow,,,,Default,ChengWing2,Floor6_015,0,SingGhost_Body_Normal,SingGhost_Head_Normal,SingGhost_Expression_Normal,,,,,李誠,0968,,1,,,1,,SingScream,,,,,,,,,,
4851,Chapter18,-1,0,-1,1,LeeSing,NoShow,,,,Default,ChengWing2,Floor6_015,0,SingGhost_Body_Normal,SingGhost_Head_Normal,SingGhost_Expression_Normal,,,,,李誠,0969,,1,,,1,,SingScream,,,,,,,,,,
4852,Chapter18,-1,0,-1,8,LeeDoYin,Left,,,,Default,ChengWing2,Floor6_015,0,To_Body_ToC,To_Head_Normal,To_Expression_Angry,,,,,李道言,0225,,0,,,1,,SingScream,,,,,,,,,,
4853,Chapter18,-1,0,-1,1,LeeSing,Right,,,,Default,ChengWing2,Floor6_015,0,SingGhost_Body_Normal,SingGhost_Head_Normal,SingGhost_Expression_Normal,,,,,李誠,0970,,0,,,1,,SingScream,,,,,,,,,,
4854,Chapter18,-1,0,-1,1,LeeSing,Right,,,,Default,ChengWing2,Floor6_015,0,SingGhost_Body_Normal,SingGhost_Head_Normal,SingGhost_Expression_Normal,,,,,李誠,0971,,0,,,1,,SingScream,,,,,,,,,,
